ufz_chemical_name	CAS_fixed	Inchikey	ScreeningMethod	class_1	class_2	class_3	MoA_broad	MoA_specific	molecular_target	sites_type	sites	MDL_ngL	unit	conc	Matrix
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_R2	0.5	ngL	25.439931	Water
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_R3	0.5	ngL	4.667	Water
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_RS1	0.5	ngL	0.024452	Water
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_RS2	0.5	ngL	0.023294	Water
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_R1	0.5	ngL	86.531534	Water
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_T1	0.5	ngL	213.628737	Water
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_T2	0.5	ngL	2.954297	Water
0618_Telmisartan	CASRN=144701-48-4	RMMXLENWKUUMAY-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system, Lipid metabolism	AT1 antagonist, partial PPARγ agonist	Angiotensin II type 1 receptor (AT1) receptor, Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_T3	0.5	ngL	0.02216	Water
0805_Dibutyl sebacate	CASRN=109-43-3	PYGXAGIECVVIOZ-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	fatty acid ester	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	0.411024	Water
0812_2,2,4-Trimethyl-1,3-pentanediol diisobutyrate	CASRN=6846-50-0	OMVSWZDEEGIJJI-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	fatty acid ester	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	8078.394399	Water
0813_Triethylphosphate	CASRN=78-40-0	DQWPFSLDHJDLRL-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	A_R2	0.7	ngL	2.124318	Water
0813_Triethylphosphate	CASRN=78-40-0	DQWPFSLDHJDLRL-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	A_R3	0.7	ngL	6.637	Water
0813_Triethylphosphate	CASRN=78-40-0	DQWPFSLDHJDLRL-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_R1	0.7	ngL	51.859934	Water
0813_Triethylphosphate	CASRN=78-40-0	DQWPFSLDHJDLRL-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_T1	0.7	ngL	41.951814	Water
0815_Tricresylphosphate	CASRN=1330-78-5	BOSMZFBHAYFUBJ-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuroactive	Cholinesterase inhibition, Neuropathy target esterase inhibition	Neuropathy target esterase, Cholinesterase	Freshwater	A_R3	1	ngL	0.013	Water
0815_Tricresylphosphate	CASRN=1330-78-5	BOSMZFBHAYFUBJ-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Neuroactive	Cholinesterase inhibition, Neuropathy target esterase inhibition	Neuropathy target esterase, Cholinesterase	Freshwater	M_T1	1	ngL	370.039652	Water
0827_Bis(2-ethylhexyl)phosphate	CASRN=298-07-7	SEGLCEQVOFDUPX-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	A_R3	2	ngL	3.513	Water
0844_N-(1,3-Dimethylbutyl)-N'-phenyl-1,4-phenylenediamine	CASRN=793-24-8	ZZMVLMVFYMGSMY-UHFFFAOYNA-N	LC-HRMS	polymer additive	rubber additive	antioxidant	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	9.415151	Water
0860_2-(Diethylamino)-6-methylpyrimidin-4-one	CASRN=42487-72-9	NQCPECCCWDWTJJ-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	organophosphate	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	1.874854	Water
0860_2-(Diethylamino)-6-methylpyrimidin-4-one	CASRN=42487-72-9	NQCPECCCWDWTJJ-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	organophosphate	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	7.415256	Water
0860_2-(Diethylamino)-6-methylpyrimidin-4-one	CASRN=42487-72-9	NQCPECCCWDWTJJ-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	organophosphate	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	0.009771	Water
0884_Di-n-butyl phosphate	CASRN=107-66-4	JYFHYPJRHGVZDY-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	1377.27414	Water
0884_Di-n-butyl phosphate	CASRN=107-66-4	JYFHYPJRHGVZDY-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	445.305219	Water
0884_Di-n-butyl phosphate	CASRN=107-66-4	JYFHYPJRHGVZDY-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	484.02593	Water
0884_Di-n-butyl phosphate	CASRN=107-66-4	JYFHYPJRHGVZDY-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	2466.985988	Water
0926_2-Hydroxyatrazine	CASRN=2163-68-0	NFMIMWNQWAWNDW-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	triazine	unknown	n/a	n/a	Freshwater	M_R1	5	ngL	7.333536	Water
0926_2-Hydroxyatrazine	CASRN=2163-68-0	NFMIMWNQWAWNDW-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	triazine	unknown	n/a	n/a	Freshwater	M_T1	5	ngL	0.543862	Water
0937_3,4,5-Trichlorophenol	CASRN=609-19-8	GBNHEBQXJVDXSW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	phenol	Respiratory system	Electron transport inhibition	n/a	Freshwater	M_R1	1	ngL	985.752636	Water
0937_3,4,5-Trichlorophenol	CASRN=609-19-8	GBNHEBQXJVDXSW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	phenol	Respiratory system	Electron transport inhibition	n/a	Freshwater	M_T1	1	ngL	5.00123	Water
0943_Triadimenol	CASRN=55219-65-3	BAZVSMNPJJMILC-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	azole	Sterol biosynthesis inhibition, Endocrine	Gibberellin biosynthesis inhibition, C14-demethylase inhibition	C14-demethylase (erg11/cyp51)	Freshwater	M_R1	1	ngL	0.922117	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	A_R1	3.630746583547011	ngL	1.459	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	A_R2	3.630746583547011	ngL	1.509	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	A_RS1	3.630746583547011	ngL	1.082	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	A_RS2	3.630746583547011	ngL	1.216	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	M_R1	3.630746583547011	ngL	1.201	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	M_RS1	3.630746583547011	ngL	1.082	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	M_T1	3.630746583547011	ngL	1.077	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	M_T2	3.630746583547011	ngL	1.379	Water
0955_4,4'-DDE	CASRN=72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Freshwater	M_T3	3.630746583547011	ngL	1.24	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_R1	33.789915104874304	ngL	18.878	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_R2	33.789915104874304	ngL	31.586	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_RS1	33.789915104874304	ngL	5.614	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	A_RS2	33.789915104874304	ngL	13.855	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_R1	33.789915104874304	ngL	11.89	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_T1	33.789915104874304	ngL	7.146	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_T2	33.789915104874304	ngL	168.974	Water
0991_Fluorene	CASRN=86-73-7	NIHNNTQXNPWCJQ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	3-ring PAH	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) gamma	Freshwater	M_T3	33.789915104874304	ngL	5.265	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_R1	25	ngL	1.467	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_R2	25	ngL	1.46	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_RS1	25	ngL	1.136	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_RS2	25	ngL	1.48	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_R1	25	ngL	2.575	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_RS1	25	ngL	1.107	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_T1	25	ngL	2.638	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_T2	25	ngL	3.261	Water
0994_Chrysene	CASRN=218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_T3	25	ngL	1.136	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_R1	18.00040208941452	ngL	1.152	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_R2	18.00040208941452	ngL	0.983	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_RS1	18.00040208941452	ngL	0.753	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	A_RS2	18.00040208941452	ngL	0.911	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_R1	18.00040208941452	ngL	2.852	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_RS1	18.00040208941452	ngL	0.911	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_T1	18.00040208941452	ngL	1.326	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_T2	18.00040208941452	ngL	1.621	Water
0996_Benzo(b)fluoranthene	CASRN=205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Freshwater	M_T3	18.00040208941452	ngL	0.749	Water
1001_Dibenz(a,h)anthracene	CASRN=53-70-3	LHRCREOYAASXPZ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	DNA intercalation, AhR agonist	DNA, Aryl hydrocarbon receptor (AhR)	Freshwater	M_R1	37.56515532451285	ngL	1.276	Water
1001_Dibenz(a,h)anthracene	CASRN=53-70-3	LHRCREOYAASXPZ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	DNA intercalation, AhR agonist	DNA, Aryl hydrocarbon receptor (AhR)	Freshwater	M_RS1	37.56515532451285	ngL	1.364	Water
1001_Dibenz(a,h)anthracene	CASRN=53-70-3	LHRCREOYAASXPZ-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	DNA intercalation, AhR agonist	DNA, Aryl hydrocarbon receptor (AhR)	Freshwater	M_T1	37.56515532451285	ngL	1.448	Water
1268_Isophorone	CASRN=78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	0.056028	Water
1268_Isophorone	CASRN=78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	30.675401	Water
1268_Isophorone	CASRN=78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Freshwater	A_RS1	0.5	ngL	4.569384	Water
1268_Isophorone	CASRN=78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	35.521071	Water
1268_Isophorone	CASRN=78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	27.141721	Water
1268_Isophorone	CASRN=78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	22.883802	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	A_R1	5.1543311369352995	ngL	1.583	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	A_R2	5.1543311369352995	ngL	1.675	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	A_RS1	5.1543311369352995	ngL	1.53	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	A_RS2	5.1543311369352995	ngL	1.56	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	M_R1	5.1543311369352995	ngL	1.734	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	M_RS1	5.1543311369352995	ngL	1.631	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	M_T1	5.1543311369352995	ngL	1.609	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	M_T2	5.1543311369352995	ngL	1.62	Water
1325_Dioctyldiphenylamine	CASRN=101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Freshwater	M_T3	5.1543311369352995	ngL	1.537	Water
1391_2-Amino-3,8-dimethylimidazo-[4,5-f]quinoxaline (MeIQx)	CASRN=77500-04-0	DVCCCQNKIYNAKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	food toxicant	heterocyclic aromatic amine	Nucleic acid damage	DNA adduct formation	DNA	Freshwater	A_R3	0.5	ngL	0.051	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	A_R1	1	ngL	79.964451	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	A_R2	1	ngL	96.73675	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	A_R3	1	ngL	0.143	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	A_RS1	1	ngL	84.908194	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	A_RS2	1	ngL	134.473405	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	M_R1	1	ngL	233.928551	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	M_RS1	1	ngL	112.948677	Water
1536_6:2 fluorotelomer sulfonic acid	CASRN=27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Freshwater	M_T2	1	ngL	1594.751262	Water
1655_Methenamine	CASRN=100-97-0	VKYKSIONXSXAKP-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	urinary tract infection	NA	Nucleic acid damage	DNA denaturation	DNA	Freshwater	A_R1	0.5	ngL	4.205686	Water
1655_Methenamine	CASRN=100-97-0	VKYKSIONXSXAKP-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	urinary tract infection	NA	Nucleic acid damage	DNA denaturation	DNA	Freshwater	A_R2	0.5	ngL	5662.890377	Water
1655_Methenamine	CASRN=100-97-0	VKYKSIONXSXAKP-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	urinary tract infection	NA	Nucleic acid damage	DNA denaturation	DNA	Freshwater	A_RS1	0.5	ngL	1.095676	Water
